day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;86700;DIVING_GEAR;99162;12;99159;3;99157;50;99163;22;99164;17;99165;52;99162.5;0.0
2;86700;BERRIES;3853;85;3851;2063;3850;1118;3854;3286;3855;2810;3856;2664;3853.5;0.0
2;86800;PEARLS;10000;1;9998;638;9996;884;10002;548;10004;884;10005;21832;10001.0;0.0
2;86800;BANANAS;4814;2290;4813;2103;4812;2607;4815;613;4816;1309;4817;2247;4814.5;0.0
2;86800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;86800;COCONUTS;7920;7081;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;86800;DIVING_GEAR;99162;12;99159;3;99157;50;99163;6;99164;17;99165;52;99162.5;0.0
2;86800;BERRIES;3853;85;3851;2063;3850;1118;3854;3219;3855;2810;3856;2664;3853.5;0.0
2;86800;PINA_COLADAS;14830;735;14829;869;14828;433;14835;98;14836;36;14837;68;14832.5;0.0
2;86900;COCONUTS;7920;6916;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;86900;BERRIES;3853;85;3851;2063;3850;1118;3854;3161;3855;2810;3856;2664;3853.5;0.0
2;86900;DIVING_GEAR;99162;12;99159;3;99157;50;99164;2;99165;52;99166;154;99163.0;0.0
2;86900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;86900;PINA_COLADAS;14830;646;14829;869;14828;433;14835;98;14836;36;14837;68;14832.5;0.0
2;86900;PEARLS;10000;1;9998;643;9996;886;10002;548;10004;886;10005;21853;10001.0;0.0
2;86900;BANANAS;4814;2291;4813;2103;4812;2612;4815;613;4816;1309;4817;2270;4814.5;0.0
2;87000;COCONUTS;7920;6724;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;87000;BERRIES;3853;85;3851;2063;3850;1118;3854;3099;3855;2810;3856;2664;3853.5;0.0
2;87000;DIVING_GEAR;99157;43;99155;24;99154;45;99164;2;99165;52;99166;154;99160.5;0.0
2;87000;PINA_COLADAS;14830;516;14829;869;14828;433;14835;98;14836;36;14837;68;14832.5;0.0
2;87000;PEARLS;10000;1;9998;649;9996;886;10002;548;10004;886;10005;21878;10001.0;0.0
2;87000;BANANAS;4814;2291;4813;2103;4812;2618;4815;613;4816;1309;4817;2295;4814.5;0.0
2;87000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;87100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;87100;PINA_COLADAS;14830;407;14829;869;14828;433;14835;98;14836;36;14837;68;14832.5;0.0
2;87100;PEARLS;10000;1;9998;649;9996;887;10002;548;10004;887;10005;21900;10001.0;0.0
2;87100;BANANAS;4814;2290;4813;2103;4812;2618;4815;613;4816;1309;4817;2318;4814.5;0.0
2;87100;COCONUTS;7920;6559;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;87100;BERRIES;3853;85;3851;2063;3850;1118;3854;3044;3855;2810;3856;2664;3853.5;0.0
2;87100;DIVING_GEAR;99157;21;99155;24;99154;45;99164;2;99165;52;99166;154;99160.5;0.0
2;87200;PEARLS;10000;1;9998;649;9996;889;10002;548;10004;889;10005;21921;10001.0;0.0
2;87200;BANANAS;4814;2277;4813;2103;4812;2618;4815;613;4816;1309;4817;2341;4814.5;0.0
2;87200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;87200;COCONUTS;7920;6374;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;87200;BERRIES;3853;85;3851;2063;3850;1118;3854;2983;3855;2810;3856;2664;3853.5;0.0
2;87200;DIVING_GEAR;99157;6;99155;24;99154;45;99164;2;99165;52;99166;154;99160.5;0.0
2;87200;PINA_COLADAS;14830;324;14829;869;14828;433;14835;98;14836;36;14837;68;14832.5;0.0
2;87300;COCONUTS;7920;6189;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;87300;BERRIES;3853;85;3851;2063;3850;1118;3854;2924;3855;2810;3856;2664;3853.5;0.0
2;87300;DIVING_GEAR;99155;24;99154;66;99153;31;99157;15;99164;2;99165;52;99156.0;0.0
2;87300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;87300;PINA_COLADAS;14830;226;14829;869;14828;433;14835;98;14836;36;14837;68;14832.5;0.0
2;87300;PEARLS;10000;1;9998;656;9996;889;10002;548;10004;889;10005;21950;10001.0;0.0
2;87300;BANANAS;4814;2277;4813;2103;4812;2618;4815;613;4816;1338;4817;2341;4814.5;0.0
2;87400;COCONUTS;7920;6027;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;87400;BERRIES;3853;85;3851;2063;3850;1118;3854;2861;3855;2810;3856;2664;3853.5;0.0
2;87400;DIVING_GEAR;99155;29;99154;77;99153;31;99157;20;99158;11;99164;2;99156.0;0.0
2;87400;PINA_COLADAS;14830;136;14829;869;14828;433;14835;98;14836;36;14837;68;14832.5;0.0
2;87400;BANANAS;4814;2277;4813;2103;4812;2618;4815;617;4816;1338;4817;2364;4814.5;0.0
2;87400;PEARLS;10000;1;9998;656;9996;891;10002;552;10004;891;10005;21971;10001.0;0.0
2;87400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;87500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;87500;PINA_COLADAS;14830;44;14829;869;14828;433;14835;98;14836;36;14837;68;14832.5;0.0
2;87500;BANANAS;4814;2277;4813;2103;4812;2618;4815;617;4816;1339;4817;2387;4814.5;0.0
2;87500;DIVING_GEAR;99156;21;99155;29;99154;77;99157;20;99158;11;99159;21;99156.5;0.0
2;87500;PEARLS;10000;1;9998;656;9996;892;10002;552;10004;892;10005;21994;10001.0;0.0
2;87500;COCONUTS;7920;5851;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;87500;BERRIES;3853;85;3851;2063;3850;1118;3854;2796;3855;2810;3856;2664;3853.5;0.0
2;87600;BANANAS;4814;2277;4813;2103;4812;2618;4815;617;4816;1339;4817;2408;4814.5;0.0
2;87600;DIVING_GEAR;99156;21;99155;29;99154;77;99158;8;99159;21;99164;2;99157.0;0.0
2;87600;PEARLS;10000;1;9998;656;9996;892;10002;552;10004;892;10005;22015;10001.0;0.0
2;87600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;87600;COCONUTS;7920;5705;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;87600;BERRIES;3853;85;3851;2063;3850;1118;3854;2722;3855;2810;3856;2664;3853.5;0.0
2;87600;PINA_COLADAS;14829;828;14828;433;14827;925;14835;98;14836;36;14837;68;14832.0;0.0
2;87700;COCONUTS;7920;5539;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;87700;BERRIES;3853;85;3851;2063;3850;1118;3854;2659;3855;2810;3856;2664;3853.5;0.0
2;87700;PINA_COLADAS;14829;723;14828;433;14827;925;14835;98;14836;36;14837;68;14832.0;0.0
2;87700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;87700;BANANAS;4814;2277;4813;2103;4812;2618;4815;616;4816;1339;4817;2430;4814.5;0.0
2;87700;DIVING_GEAR;99156;21;99155;29;99154;77;99159;9;99164;2;99165;61;99157.5;0.0
2;87700;PEARLS;10000;1;9998;656;9996;892;10002;552;10004;892;10005;22037;10001.0;0.0
2;87800;BERRIES;3853;85;3851;2063;3850;1118;3854;2585;3855;2810;3856;2664;3853.5;0.0
2;87800;PINA_COLADAS;14829;648;14828;433;14827;925;14835;98;14836;36;14837;68;14832.0;0.0
2;87800;BANANAS;4814;2277;4813;2103;4812;2618;4815;616;4816;1340;4817;2459;4814.5;0.0
2;87800;DIVING_GEAR;99158;22;99156;21;99155;29;99159;9;99161;22;99164;2;99158.5;0.0
2;87800;PEARLS;10000;1;9998;656;9996;893;10002;552;10004;893;10005;22066;10001.0;0.0
2;87800;COCONUTS;7920;5372;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;87800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3077.0;0.0
2;87900;PINA_COLADAS;14829;563;14828;433;14827;925;14835;98;14836;36;14837;68;14832.0;0.0
2;87900;BANANAS;4814;2277;4813;2103;4812;2618;4815;616;4816;1340;4817;2481;4814.5;0.0
2;87900;DIVING_GEAR;99158;22;99156;21;99155;29;99161;7;99164;2;99165;61;99159.5;0.0
2;87900;PEARLS;10000;1;9998;656;9996;893;10002;552;10004;893;10005;22088;10001.0;0.0
2;87900;COCONUTS;7920;5186;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;87900;BERRIES;3853;85;3851;2063;3850;1118;3854;2524;3855;2810;3856;2664;3853.5;0.0
2;87900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;88000;BANANAS;4814;2277;4813;2103;4812;2618;4815;616;4816;1340;4817;2508;4814.5;0.0
2;88000;DIVING_GEAR;99158;22;99156;21;99155;29;99165;46;99166;165;99167;115;99161.5;0.0
2;88000;PEARLS;10000;1;9998;656;9996;894;10002;552;10004;894;10005;22114;10001.0;0.0
2;88000;COCONUTS;7920;5024;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;88000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;88000;PINA_COLADAS;14829;463;14828;433;14827;925;14835;98;14836;36;14837;68;14832.0;0.0
2;88000;BERRIES;3853;85;3851;2063;3850;1118;3854;2446;3855;2810;3856;2664;3853.5;0.0
2;88100;BERRIES;3853;85;3851;2063;3850;1118;3854;2373;3855;2810;3856;2664;3853.5;0.0
2;88100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;88100;PINA_COLADAS;14829;367;14828;433;14827;925;14835;98;14836;36;14837;68;14832.0;0.0
2;88100;BANANAS;4814;2277;4813;2103;4812;2618;4815;619;4816;1340;4817;2531;4814.5;0.0
2;88100;DIVING_GEAR;99158;22;99156;21;99155;29;99165;19;99166;165;99167;115;99161.5;0.0
2;88100;PEARLS;9998;656;9996;894;9995;22137;10002;555;10004;894;10005;22137;10000.0;0.0
2;88100;COCONUTS;7920;4829;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;88200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;88200;PINA_COLADAS;14829;274;14828;433;14827;925;14835;98;14836;36;14837;68;14832.0;0.0
2;88200;BERRIES;3853;85;3851;2063;3850;1118;3854;2315;3855;2810;3856;2664;3853.5;0.0
2;88200;BANANAS;4814;2277;4813;2103;4812;2618;4815;619;4816;1341;4817;2531;4814.5;0.0
2;88200;DIVING_GEAR;99158;22;99156;21;99155;29;99166;161;99167;115;99168;6;99162.0;0.0
2;88200;PEARLS;9998;653;9996;894;9995;22165;10002;556;10004;894;10005;22165;10000.0;0.0
2;88200;COCONUTS;7920;4659;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;88300;PINA_COLADAS;14829;198;14828;433;14827;925;14835;98;14836;36;14837;68;14832.0;0.0
2;88300;BANANAS;4814;2278;4813;2103;4812;2618;4815;618;4816;1341;4817;2558;4814.5;0.0
2;88300;DIVING_GEAR;99158;22;99156;21;99155;29;99166;136;99167;115;99168;6;99162.0;0.0
2;88300;PEARLS;9998;653;9996;894;9995;22192;10002;556;10004;894;10005;22192;10000.0;0.0
2;88300;COCONUTS;7920;4464;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;88300;BERRIES;3853;85;3851;2063;3850;1118;3854;2256;3855;2810;3856;2664;3853.5;0.0
2;88300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3076.0;0.0
2;88400;BANANAS;4814;2278;4813;2103;4812;2618;4815;618;4816;1341;4817;2586;4814.5;0.0
2;88400;DIVING_GEAR;99158;22;99156;21;99155;29;99166;116;99167;115;99168;6;99162.0;0.0
2;88400;PEARLS;9998;653;9996;895;9995;22219;10002;556;10004;895;10005;22219;10000.0;0.0
2;88400;COCONUTS;7920;4273;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;88400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;88400;PINA_COLADAS;14829;107;14828;433;14827;925;14835;98;14836;36;14837;68;14832.0;0.0
2;88400;BERRIES;3853;85;3851;2063;3850;1118;3854;2187;3855;2810;3856;2664;3853.5;0.0
2;88500;BERRIES;3853;85;3851;2063;3850;1118;3854;2132;3855;2810;3856;2664;3853.5;0.0
2;88500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;88500;PINA_COLADAS;14829;24;14828;433;14827;925;14835;98;14836;36;14837;68;14832.0;0.0
2;88500;BANANAS;4814;2278;4813;2103;4812;2618;4815;618;4816;1341;4817;2609;4814.5;0.0
2;88500;DIVING_GEAR;99158;22;99156;21;99155;29;99166;101;99167;115;99168;6;99162.0;0.0
2;88500;PEARLS;9998;653;9996;895;9995;22242;10002;556;10004;895;10005;22242;10000.0;0.0
2;88500;COCONUTS;7920;4072;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;88600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;88600;PINA_COLADAS;14828;351;14827;925;14826;1223;14835;98;14836;36;14837;68;14831.5;0.0
2;88600;BERRIES;3853;143;3851;2063;3850;1118;3854;2122;3855;2810;3856;2664;3853.5;0.0
2;88600;BANANAS;4814;2272;4813;2103;4812;2618;4815;618;4816;1341;4817;2633;4814.5;0.0
2;88600;DIVING_GEAR;99158;22;99156;21;99155;29;99166;83;99167;115;99168;6;99162.0;0.0
2;88600;PEARLS;9998;653;9996;895;9995;22266;10002;556;10004;895;10005;22266;10000.0;0.0
2;88600;COCONUTS;7920;3921;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;88700;PINA_COLADAS;14828;278;14827;925;14826;1223;14835;98;14836;36;14837;68;14831.5;0.0
2;88700;BANANAS;4814;2272;4813;2103;4812;2618;4815;618;4816;1341;4817;2661;4814.5;0.0
2;88700;DIVING_GEAR;99158;22;99156;21;99155;29;99166;59;99167;115;99168;6;99162.0;0.0
2;88700;PEARLS;9998;653;9996;895;9995;22294;10002;556;10004;895;10005;22294;10000.0;0.0
2;88700;COCONUTS;7920;3719;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;88700;BERRIES;3853;197;3851;2063;3850;1118;3854;2106;3855;2810;3856;2664;3853.5;0.0
2;88700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;88800;PEARLS;9998;648;9996;897;9995;22315;10002;556;10004;897;10005;22315;10000.0;0.0
2;88800;BANANAS;4814;2265;4813;2103;4812;2618;4815;618;4816;1343;4817;2682;4814.5;0.0
2;88800;DIVING_GEAR;99158;22;99156;21;99155;29;99166;36;99167;115;99168;6;99162.0;0.0
2;88800;COCONUTS;7920;3542;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;88800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;88800;PINA_COLADAS;14828;168;14827;925;14826;1223;14835;98;14836;36;14837;68;14831.5;0.0
2;88800;BERRIES;3853;238;3851;2063;3850;1118;3854;2088;3855;2810;3856;2664;3853.5;0.0
2;88900;BERRIES;3853;280;3851;2063;3850;1118;3854;2078;3855;2810;3856;2664;3853.5;0.0
2;88900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;88900;PEARLS;9998;648;9996;897;9995;22336;10002;556;10004;897;10005;22336;10000.0;0.0
2;88900;BANANAS;4814;2265;4813;2103;4812;2618;4815;618;4816;1364;4817;2682;4814.5;0.0
2;88900;DIVING_GEAR;99158;22;99156;21;99155;29;99166;16;99167;115;99168;6;99162.0;0.0
2;88900;COCONUTS;7920;3350;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;88900;PINA_COLADAS;14828;276;14827;925;14826;1223;14831;108;14835;98;14836;36;14829.5;0.0
2;89000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;89000;PINA_COLADAS;14828;276;14827;925;14826;1223;14831;27;14834;81;14835;98;14829.5;0.0
2;89000;BERRIES;3853;333;3851;2063;3850;1118;3854;2066;3855;2810;3856;2664;3853.5;0.0
2;89000;PEARLS;9998;648;9996;898;9995;22365;10002;554;10004;898;10005;22365;10000.0;0.0
2;89000;BANANAS;4814;2265;4813;2103;4812;2618;4815;618;4816;1394;4817;2682;4814.5;0.0
2;89000;COCONUTS;7920;3195;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;89000;DIVING_GEAR;99158;22;99156;21;99155;29;99167;112;99168;6;99169;113;99162.5;0.0
2;89100;PEARLS;9998;648;9996;898;9995;22391;10002;554;10004;898;10005;22391;10000.0;0.0
2;89100;BANANAS;4814;2263;4813;2103;4812;2618;4815;618;4816;1420;4817;2682;4814.5;0.0
2;89100;COCONUTS;7920;3016;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;89100;DIVING_GEAR;99158;22;99156;21;99155;29;99167;94;99168;6;99169;113;99162.5;0.0
2;89100;PINA_COLADAS;14833;49;14828;276;14827;925;14834;48;14835;98;14836;112;14833.5;0.0
2;89100;BERRIES;3853;333;3851;2063;3850;1118;3854;2002;3855;2810;3856;2664;3853.5;0.0
2;89100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;89200;PEARLS;9998;658;9996;900;9995;22417;10002;554;10004;900;10005;22417;10000.0;0.0
2;89200;BANANAS;4814;2263;4813;2103;4812;2618;4815;618;4816;1422;4817;2708;4814.5;0.0
2;89200;COCONUTS;7920;2834;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;89200;DIVING_GEAR;99158;22;99156;21;99155;29;99167;68;99168;6;99169;113;99162.5;0.0
2;89200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;89200;PINA_COLADAS;14833;49;14828;276;14827;925;14835;36;14836;112;14837;68;14834.0;0.0
2;89200;BERRIES;3853;379;3851;2063;3850;1118;3854;1985;3855;2810;3856;2664;3853.5;0.0
2;89300;BERRIES;3853;379;3851;2063;3850;1118;3854;1926;3855;2810;3856;2664;3853.5;0.0
2;89300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;89300;PEARLS;9998;663;9996;902;9995;22442;10002;554;10004;902;10005;22442;10000.0;0.0
2;89300;BANANAS;4814;2263;4813;2103;4812;2623;4815;618;4816;1422;4817;2710;4814.5;0.0
2;89300;COCONUTS;7920;2661;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;89300;DIVING_GEAR;99158;22;99156;21;99155;29;99167;46;99168;6;99169;113;99162.5;0.0
2;89300;PINA_COLADAS;14833;49;14828;276;14827;925;14836;47;14837;68;14838;40;14834.5;0.0
2;89400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;89400;PINA_COLADAS;14833;49;14828;276;14827;925;14837;35;14838;40;14839;70;14835.0;0.0
2;89400;BERRIES;3853;379;3851;2063;3850;1118;3854;1848;3855;2810;3856;2664;3853.5;0.0
2;89400;PEARLS;10000;4;9998;663;9996;902;10002;554;10004;902;10005;22465;10001.0;0.0
2;89400;BANANAS;4814;2263;4813;2103;4812;2623;4815;613;4816;1423;4817;2710;4814.5;0.0
2;89400;COCONUTS;7920;2489;7919;5608;7918;5220;7922;73;7923;2520;7924;2615;7921.0;0.0
2;89400;DIVING_GEAR;99166;26;99158;22;99156;21;99167;46;99168;6;99169;139;99166.5;0.0
2;89500;PEARLS;10000;4;9998;663;9996;904;10002;558;10004;904;10005;22487;10001.0;0.0
2;89500;BANANAS;4814;2263;4813;2103;4812;2623;4815;613;4816;1427;4817;2712;4814.5;0.0
2;89500;COCONUTS;7920;2489;7919;5608;7918;5393;7921;173;7922;73;7923;2520;7920.5;0.0
2;89500;DIVING_GEAR;99166;26;99158;22;99156;21;99167;18;99168;6;99169;139;99166.5;0.0
2;89500;PINA_COLADAS;14833;49;14828;276;14827;925;14839;50;14842;27;14843;181;14836.0;0.0
2;89500;BERRIES;3853;379;3851;2063;3850;1118;3854;1778;3855;2810;3856;2664;3853.5;0.0
2;89500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;89600;PEARLS;10000;4;9998;663;9996;904;10002;558;10004;904;10005;22514;10001.0;0.0
2;89600;COCONUTS;7920;2308;7919;5608;7918;5393;7921;173;7922;73;7923;2520;7920.5;0.0
2;89600;DIVING_GEAR;99166;26;99165;30;99158;22;99167;18;99168;36;99169;139;99166.5;0.0
2;89600;BANANAS;4814;2263;4813;2103;4812;2623;4815;613;4816;1427;4817;2712;4814.5;0.0
2;89600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;89600;PINA_COLADAS;14842;16;14833;49;14828;276;14843;181;14844;260;14845;232;14842.5;0.0
2;89600;BERRIES;3853;379;3851;2063;3850;1118;3854;1709;3855;2810;3856;2664;3853.5;0.0
2;89700;BERRIES;3853;379;3851;2063;3850;1118;3854;1636;3855;2810;3856;2664;3853.5;0.0
2;89700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;89700;BANANAS;4814;2263;4813;2103;4812;2623;4815;613;4816;1428;4817;2712;4814.5;0.0
2;89700;PEARLS;10000;4;9998;663;9996;904;10002;559;10004;904;10005;22544;10001.0;0.0
2;89700;COCONUTS;7920;2131;7919;5608;7918;5393;7921;173;7922;73;7923;2520;7920.5;0.0
2;89700;DIVING_GEAR;99166;26;99165;30;99158;22;99168;31;99169;139;99170;131;99167.0;0.0
2;89700;PINA_COLADAS;14842;16;14833;49;14828;276;14843;86;14844;260;14845;232;14842.5;0.0
2;89800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;89800;PINA_COLADAS;14841;15;14840;29;14839;64;14842;13;14843;150;14844;260;14841.5;0.0
2;89800;BERRIES;3853;379;3851;2063;3850;1118;3854;1567;3855;2810;3856;2664;3853.5;0.0
2;89800;DIVING_GEAR;99166;26;99165;30;99158;22;99168;10;99169;139;99170;131;99167.0;0.0
2;89800;PEARLS;10000;4;9998;663;9996;904;10002;559;10004;904;10005;22565;10001.0;0.0
2;89800;COCONUTS;7920;1943;7919;5608;7918;5393;7921;173;7922;73;7923;2520;7920.5;0.0
2;89800;BANANAS;4814;2263;4813;2103;4812;2623;4815;613;4816;1428;4817;2712;4814.5;0.0
2;89900;BANANAS;4814;2258;4813;2103;4812;2623;4815;613;4816;1450;4817;2712;4814.5;0.0
2;89900;DIVING_GEAR;99166;26;99165;30;99158;22;99169;128;99170;131;99171;49;99167.5;0.0
2;89900;PEARLS;10000;4;9998;663;9996;904;10002;563;10004;904;10005;22587;10001.0;0.0
2;89900;COCONUTS;7920;1735;7919;5608;7918;5393;7921;173;7922;73;7923;2520;7920.5;0.0
2;89900;PINA_COLADAS;14841;15;14840;115;14839;64;14842;13;14843;236;14844;260;14841.5;0.0
2;89900;BERRIES;3853;379;3851;2063;3850;1118;3854;1497;3855;2810;3856;2664;3853.5;0.0
2;89900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;90000;DIVING_GEAR;99166;26;99165;30;99158;22;99169;110;99170;131;99171;49;99167.5;0.0
2;90000;PEARLS;9998;663;9996;906;9995;22611;10002;565;10004;906;10005;22611;10000.0;0.0
2;90000;COCONUTS;7920;1440;7919;5608;7918;5393;7921;173;7922;73;7923;2520;7920.5;0.0
2;90000;BANANAS;4814;2258;4813;2103;4812;2623;4815;614;4816;1450;4817;2738;4814.5;0.0
2;90000;PINA_COLADAS;14840;115;14839;64;14838;105;14841;90;14842;13;14843;236;14840.5;0.0
2;90000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;90000;BERRIES;3853;379;3851;2063;3850;1118;3854;1429;3855;2810;3856;2664;3853.5;0.0
2;90100;BERRIES;3853;434;3851;2063;3850;1118;3854;1419;3855;2810;3856;2664;3853.5;0.0
2;90100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;90100;BANANAS;4814;2258;4813;2103;4812;2623;4815;614;4816;1450;4817;2768;4814.5;0.0
2;90100;DIVING_GEAR;99166;26;99165;30;99158;22;99169;95;99170;131;99171;49;99167.5;0.0
2;90100;PEARLS;9998;663;9996;906;9995;22641;10002;559;10004;906;10005;22641;10000.0;0.0
2;90100;COCONUTS;7920;1254;7919;5608;7918;5393;7921;173;7922;73;7923;2520;7920.5;0.0
2;90100;PINA_COLADAS;14840;135;14839;127;14838;105;14841;90;14842;13;14843;319;14840.5;0.0
2;90200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3075.0;0.0
2;90200;PINA_COLADAS;14840;135;14839;127;14838;105;14841;11;14842;13;14843;319;14840.5;0.0
2;90200;DIVING_GEAR;99166;26;99165;30;99158;22;99169;75;99170;131;99171;49;99167.5;0.0
2;90200;PEARLS;9998;663;9996;908;9995;22661;10002;559;10004;908;10005;22661;10000.0;0.0
2;90200;COCONUTS;7920;1065;7919;5608;7918;5393;7921;173;7922;73;7923;2520;7920.5;0.0
2;90200;BERRIES;3853;481;3851;2063;3850;1118;3854;1404;3855;2810;3856;2664;3853.5;0.0
2;90200;BANANAS;4814;2258;4813;2103;4812;2623;4815;614;4816;1450;4817;2790;4814.5;0.0
2;90300;BANANAS;4814;2248;4813;2103;4812;2623;4815;614;4816;1481;4817;2790;4814.5;0.0
2;90300;DIVING_GEAR;99166;26;99165;30;99158;22;99169;47;99170;131;99171;49;99167.5;0.0
2;90300;PEARLS;9998;663;9996;909;9995;22691;10002;569;10004;909;10005;22691;10000.0;0.0
2;90300;COCONUTS;7920;885;7919;5608;7918;5393;7921;173;7922;73;7923;2520;7920.5;0.0
2;90300;BERRIES;3853;481;3851;2063;3850;1118;3854;1337;3855;2810;3856;2664;3853.5;0.0
2;90300;PINA_COLADAS;14841;14;14840;217;14839;127;14842;13;14843;401;14844;260;14841.5;0.0
2;90300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;90400;DIVING_GEAR;99166;26;99165;30;99158;22;99169;28;99170;131;99171;49;99167.5;0.0
2;90400;PEARLS;9998;663;9996;910;9995;22717;10002;576;10004;910;10005;22717;10000.0;0.0
2;90400;COCONUTS;7920;682;7919;5608;7918;5393;7921;173;7922;73;7923;2520;7920.5;0.0
2;90400;BERRIES;3853;481;3851;2063;3850;1118;3854;1273;3855;2810;3856;2664;3853.5;0.0
2;90400;BANANAS;4814;2236;4813;2103;4812;2623;4815;614;4816;1508;4817;2790;4814.5;0.0
2;90400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;90400;PINA_COLADAS;14841;14;14840;217;14839;226;14842;112;14843;401;14844;260;14841.5;0.0
2;90500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3074.0;0.0
2;90500;BANANAS;4814;2236;4813;2103;4812;2623;4815;614;4816;1508;4817;2812;4814.5;0.0
2;90500;DIVING_GEAR;99166;26;99165;30;99158;22;99169;0;99170;131;99171;49;99167.5;0.0
